age,workclass,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,salary
45,0,188950,14,0,0,50,1
20,0,224217,9,0,0,40,0
67,0,222899,11,0,0,40,0
40,1,123306,15,0,0,45,1
52,3,279337,9,0,0,40,0
34,0,347166,16,0,0,50,1
37,4,251396,12,0,0,45,1
17,2,143034,6,0,0,4,0
25,0,57635,11,0,0,42,1
35,4,162651,13,0,0,40,0
63,0,28334,14,0,0,40,1
38,4,84570,10,0,0,40,0
33,0,181091,13,0,0,60,1
51,4,117496,14,0,0,40,1
64,5,216160,16,0,0,50,1
50,2,204447,10,0,0,40,0
18,0,374969,6,0,0,56,0
67,0,35015,14,0,0,99,0
46,0,179869,9,0,0,40,0
60,1,137733,13,0,0,50,0
29,0,193125,9,0,0,40,0
30,0,103649,10,0,0,40,0
56,5,54260,16,2885,0,40,0
29,0,197932,9,0,0,40,1
37,0,249720,13,0,0,27,0
55,0,223613,2,0,0,30,0
24,0,259865,9,0,0,30,0
21,0,301694,9,0,0,35,0
46,2,276934,13,0,0,70,1
25,0,395512,8,0,0,40,0
40,0,168071,9,0,0,28,0
23,0,45317,10,0,0,40,0
43,1,311177,10,0,0,30,0
29,1,190636,10,0,1485,60,1
59,0,221336,6,0,0,40,0
18,0,120691,10,0,0,35,0
28,0,107389,9,0,0,32,0
17,0,293440,7,0,0,15,0
53,0,145409,9,0,0,40,1
22,0,213902,3,0,0,40,0
63,0,100099,9,0,0,40,0
32,0,191856,14,0,0,45,1
40,4,233891,9,0,0,35,0
61,1,96073,15,0,0,50,1
35,0,474136,9,0,1408,40,0
43,1,355856,13,0,0,50,0
20,0,144685,10,0,1602,40,0
48,1,139212,10,0,0,40,0
56,5,143931,13,0,0,40,0
51,3,160703,9,0,0,40,0
34,0,191291,10,0,0,40,0
44,0,68729,10,0,1902,40,1
61,0,119986,14,0,0,40,1
37,0,227545,10,0,0,44,1
36,0,32776,13,0,1977,40,1
34,0,228881,10,0,0,40,0
23,0,84648,10,0,0,25,0
63,3,101996,14,0,0,40,1
63,0,68954,9,0,0,11,0
47,4,285060,14,0,1977,41,1
55,2,209569,9,0,0,50,1
31,4,331126,13,0,0,48,0
27,0,279872,10,0,0,40,0
58,0,150560,13,14084,0,40,1
28,4,185647,10,0,0,48,0
52,0,128871,4,0,0,64,0
31,3,386331,9,0,0,50,0
53,0,117814,10,0,0,38,0
43,0,220609,10,0,0,50,0
43,4,117022,9,0,0,40,0
50,2,176751,14,0,0,80,1
68,0,76371,9,0,0,35,0
37,0,80410,7,0,0,40,0
26,0,127202,9,0,0,40,0
22,0,121471,7,0,0,40,0
22,0,219086,10,0,0,55,0
59,0,271571,10,15024,0,50,1
30,0,241583,10,0,0,40,0
24,0,374253,9,0,0,55,0
30,0,214993,9,0,0,40,0
50,4,199995,13,0,0,40,1
38,0,450924,8,3942,0,40,0
29,0,120359,9,0,0,40,0
76,0,93125,9,1424,0,24,0
21,0,187513,11,0,0,40,0
65,0,243569,10,0,0,24,0
43,0,295510,9,0,0,45,1
29,0,29732,13,0,0,24,0
32,0,211743,13,0,0,45,0
37,0,251396,12,0,0,65,1
64,0,477697,9,0,0,16,0
49,0,151584,10,0,0,40,1
44,0,193882,13,0,0,40,1
68,0,117542,9,1409,0,15,0
34,0,242460,13,7688,0,40,1
35,0,411395,10,0,0,36,0
53,0,191025,10,0,0,43,0
24,0,154571,11,0,0,50,0
31,0,208657,10,0,0,40,0
25,0,29599,10,0,0,38,0
36,0,423711,9,0,0,45,0
29,0,122000,10,0,0,60,0
37,0,148581,9,0,0,50,1
42,1,222978,16,0,0,45,0
30,0,149118,9,0,0,40,0
32,2,218407,10,0,0,70,0
47,1,112200,13,10520,0,45,1
44,0,85604,9,0,0,40,1
19,0,111232,9,0,0,40,0
22,0,99199,9,0,0,48,0
51,0,199995,5,0,0,50,1
69,0,122850,9,0,0,16,0
73,0,90557,7,0,0,8,0
18,0,271935,7,0,0,20,0
33,1,361497,9,0,0,40,0
22,4,399020,10,0,0,55,0
33,0,345277,13,0,0,45,1
20,3,55233,10,0,0,40,0
28,1,200515,10,0,0,40,0
25,0,188119,9,0,0,40,0
27,0,176683,9,0,0,48,0
22,0,309178,9,0,0,40,0
67,1,40021,9,0,0,35,0
31,2,49923,9,0,0,40,0
36,0,36635,10,0,0,25,0
43,3,325706,15,0,0,50,1
33,0,124407,13,0,0,40,0
37,1,301568,9,0,0,35,1
27,0,339956,9,0,0,60,0
36,0,176335,10,0,0,40,0
33,0,198452,12,0,0,45,0
63,0,213945,13,15024,0,40,1
48,0,171807,13,0,0,56,1
25,0,362826,9,0,0,45,0
41,1,344329,9,0,0,10,0
26,0,137678,9,0,0,40,0
23,0,175424,10,0,0,40,0
33,5,73296,9,1831,0,40,0
30,5,137613,14,0,0,17,0
67,1,354405,9,0,0,20,0
32,0,130057,9,0,0,55,1
48,1,362883,9,0,0,60,1
51,0,49017,9,0,0,24,0
39,0,149943,14,0,0,40,0
40,2,99185,13,0,0,60,0
40,0,294708,9,0,0,40,1
19,0,228238,9,0,0,40,0
28,0,156819,9,0,0,36,0
47,0,332727,13,0,0,60,1
20,0,289944,10,0,0,20,0
41,0,116103,9,914,0,40,0
29,0,24153,10,0,0,40,0
40,0,273425,13,0,0,50,1
61,0,231183,9,0,0,40,0
25,0,313930,7,0,0,40,0
26,0,114483,9,0,0,40,0
43,0,162108,13,0,0,40,0
17,0,168807,4,0,0,45,0
43,4,143828,14,9562,0,40,1
73,0,242769,9,3471,0,40,0
46,4,111558,10,0,0,40,0
19,0,69770,10,0,0,20,0
37,0,291981,9,0,0,40,0
26,0,102460,10,0,0,40,0
47,0,151584,9,0,1876,40,0
47,4,287320,14,0,0,40,0
29,0,115677,13,0,0,40,0
29,0,239632,9,0,0,40,0
33,0,409172,13,0,0,55,0
20,0,186849,9,0,0,40,0
28,0,118861,6,0,0,48,0
26,0,142689,13,0,0,45,0
41,5,170924,14,0,0,40,0
67,0,274451,4,0,0,40,0
43,0,153489,13,0,0,50,0
35,0,186489,5,0,0,46,0
18,0,192409,8,0,0,25,0
55,5,337599,10,0,0,40,0
44,0,195545,9,0,0,40,0
64,0,61892,9,0,0,15,0
34,1,175697,11,0,0,75,0
38,0,80303,10,0,0,60,1
25,0,419658,9,0,0,8,0
21,0,319163,10,0,0,40,0
37,0,126743,2,0,0,53,0
39,0,301568,10,0,0,40,0
34,0,120461,10,0,0,50,0
23,0,268145,13,0,0,45,0
54,0,257337,10,0,0,40,1
49,2,213354,14,0,0,70,1
25,0,303431,9,0,0,40,0
51,0,124963,12,0,0,50,0
29,0,158218,9,0,0,35,0
27,5,553473,13,0,0,48,0
53,0,46155,9,0,0,40,0
68,0,138714,13,0,0,55,1
56,0,231781,9,0,0,40,1
30,0,496414,16,0,0,40,0
24,0,19410,9,0,0,48,0
70,0,28471,5,0,0,25,0
24,0,185821,10,0,0,40,0
74,0,272667,12,0,0,20,0
23,0,194031,10,0,0,25,0
41,4,144995,14,0,0,55,0
45,0,162494,9,0,0,19,0
35,0,171968,9,0,0,40,0
21,0,232569,9,0,0,40,0
45,0,161819,7,0,0,25,0
18,0,123343,7,0,0,30,0
49,0,105449,13,0,0,25,0
49,0,181717,11,0,0,36,0
45,4,102359,13,0,0,37,0
27,0,72887,9,0,0,40,0
28,0,154571,10,0,0,40,0
35,0,255191,13,0,0,45,1
33,0,174789,10,0,0,40,0
35,0,110402,7,0,0,35,0
19,0,208513,9,0,0,40,0
33,0,121904,10,0,0,28,0
28,0,34335,9,14084,0,40,1
49,0,59380,10,0,0,40,0
61,0,135285,9,0,2603,32,0
39,2,126675,10,0,0,25,0
22,0,217363,9,0,0,40,0
42,0,91836,6,0,0,40,0
22,0,184813,10,0,0,40,0
18,0,178142,9,0,0,40,0
49,4,102359,5,0,2231,40,1
33,2,281832,16,0,0,40,1
28,0,96226,9,0,0,45,0
42,0,195124,4,0,0,35,0
20,0,56322,10,2176,0,25,0
50,4,97449,10,0,0,48,0
32,0,339773,10,0,0,40,1
31,3,210926,9,0,0,40,0
29,0,199499,11,0,0,40,0
46,3,190729,10,0,0,40,0
32,2,191385,16,0,0,77,0
61,0,193479,9,0,0,24,0
43,1,225165,7,0,0,55,0
35,0,346766,9,0,0,40,0
39,5,152307,13,0,0,40,0
18,0,79990,7,0,0,35,0
42,1,170649,10,0,0,60,0
23,0,197207,13,0,0,40,0
32,0,229732,13,0,0,45,0
52,0,204402,9,0,0,85,1
36,0,181065,12,0,0,40,1
38,0,179579,10,0,0,50,1
50,0,237729,9,0,2444,72,1
23,0,164574,12,0,0,40,0
71,0,179574,15,0,0,12,1
27,0,191782,9,0,0,30,0
56,0,146660,9,0,0,60,0
28,1,115945,10,0,0,40,0
45,0,210875,9,0,0,40,0
28,0,137898,9,0,0,40,0
28,4,216965,10,0,0,40,0
18,0,201554,10,0,0,15,0
62,0,57970,4,0,0,40,0
35,0,208378,8,0,0,40,0
39,0,61343,6,0,0,60,0
24,0,283872,10,0,0,20,0
58,0,225603,5,0,0,40,0
48,0,401333,9,0,0,40,0
57,0,278228,13,0,0,50,1
31,0,145377,13,0,0,60,0
25,0,120238,9,0,0,40,0
34,0,187215,13,15024,0,36,1
29,1,144063,4,0,0,72,0
38,0,238721,12,0,0,40,0
21,0,164920,10,0,0,40,0
34,1,152493,9,0,0,70,0
50,0,92968,13,0,0,32,0
50,0,136836,9,0,0,40,0
49,3,216453,11,0,0,45,0
30,0,349148,13,0,0,70,0
29,5,309620,14,0,0,20,0
22,5,347803,10,0,0,20,0
42,0,85995,9,0,0,50,0
19,0,167428,10,0,0,40,0
31,0,164569,10,0,0,48,0
42,1,308279,13,0,0,21,0
20,0,56322,10,0,0,20,0
51,0,203015,9,0,0,40,0
50,0,211654,6,0,0,40,1
27,2,120126,5,0,0,40,0
26,0,239043,7,0,0,40,0
61,0,179761,9,0,0,40,1
20,0,312017,10,0,0,40,0
51,0,257485,10,0,0,40,1
52,0,49243,9,0,0,40,0
33,0,229716,9,0,0,38,0
31,0,341672,13,0,0,60,0
24,0,32311,10,0,0,40,0
56,0,275236,13,0,0,40,0
19,0,400356,10,0,0,40,0
29,0,184596,7,3942,0,50,0
18,0,186909,9,1055,0,30,0
43,0,152420,10,0,0,50,0
43,5,261929,16,25236,0,64,1
21,0,235442,9,0,0,40,0
51,0,161691,9,0,0,40,0
20,0,173945,7,0,0,39,0
41,0,355918,10,0,0,65,1
45,5,198660,10,0,0,40,1
20,0,122649,9,0,0,30,0
28,0,421967,13,0,0,60,1
50,4,259377,14,15024,0,40,1
47,0,74305,13,0,0,40,0
80,1,34340,4,0,0,35,0
47,1,182752,9,0,0,35,0
19,0,48393,10,0,0,84,0
45,0,34248,9,0,0,50,0
17,0,186677,7,0,0,12,0
37,0,167851,9,0,0,50,0
27,0,146460,10,0,0,40,0
17,0,209650,8,0,0,16,0
18,1,132986,9,0,0,40,0
57,0,94429,9,0,0,40,0
26,0,252406,9,0,0,40,0
26,0,174592,14,0,0,40,0
36,1,151322,13,0,0,45,1
51,0,37237,9,0,0,80,1
38,0,101192,10,0,0,40,0
77,0,152900,3,0,0,20,0
51,0,94081,9,0,0,40,1
24,0,329408,7,0,0,40,0
35,0,106028,9,0,0,65,0
35,0,164866,6,0,0,99,0
51,2,167793,13,15024,0,40,1
28,0,138692,13,0,0,40,1
37,0,173968,9,0,0,40,0
43,0,228320,9,0,0,40,0
23,0,96585,9,0,0,30,0
42,0,156580,13,0,0,40,0
58,0,210673,10,0,0,40,1
52,4,137753,9,0,0,20,0
29,0,29865,9,0,0,50,0
27,0,196044,10,0,0,60,0
28,0,308995,10,0,0,40,0
59,0,159008,12,7298,0,20,1
28,0,362491,9,0,0,40,0
24,0,94395,10,0,0,40,0
20,0,320047,6,0,0,40,0
54,0,98535,13,0,0,40,1
65,0,183170,9,0,0,25,0
18,0,331511,10,0,0,30,0
38,0,195686,10,0,0,40,1
29,0,178244,9,0,0,40,0
27,0,127833,9,0,0,40,0
36,0,269722,14,0,0,40,0
55,5,136819,9,0,0,40,0
22,0,205604,3,0,0,30,0
28,0,132078,13,0,0,40,0
20,0,234880,10,0,0,30,0
24,0,196816,13,3908,0,40,0
36,0,237943,14,15024,0,50,1
68,2,140852,9,0,0,40,0
49,1,105614,9,0,0,50,1
18,0,83492,4,0,0,40,0
50,1,225772,16,0,0,60,1
37,0,242713,8,0,0,40,0
60,0,355865,14,0,0,50,1
43,0,173316,10,0,0,40,0
43,2,35662,16,0,0,70,1
17,0,297246,7,0,0,9,0
43,0,108945,10,0,0,50,0
39,0,112158,10,0,0,26,0
21,1,57298,10,0,0,15,0
42,1,115323,16,0,0,7,0
48,1,164582,10,7298,0,60,1
56,0,295067,13,14084,0,45,1
21,0,177265,12,0,0,30,0
28,4,336543,12,0,0,40,1
39,1,52870,9,0,0,40,1
40,0,316820,4,4064,0,40,0
38,4,200153,12,0,0,40,0
59,0,453067,10,0,0,36,1
51,3,27166,9,0,0,40,0
19,0,299598,9,0,0,16,0
23,0,122048,9,0,0,40,0
31,0,345277,13,0,0,40,0
42,0,113147,12,0,0,40,0
43,0,34007,9,0,0,40,1
45,0,255014,10,0,0,55,1
34,0,152667,10,0,0,35,0
21,0,231053,9,0,0,30,0
34,0,103651,10,0,0,40,1
55,2,124137,10,0,0,40,1
30,0,198183,11,0,0,40,0
29,0,183627,9,3137,0,48,0
19,0,466458,10,0,0,20,0
45,1,114396,13,0,0,35,0
42,0,186376,13,0,0,72,1
32,0,290964,13,0,1590,40,0
90,1,282095,10,0,0,40,0
44,5,244974,13,0,0,44,1
34,1,114691,9,0,0,40,1
35,0,107160,8,0,0,30,0
39,1,142573,10,0,0,25,0
29,0,203833,13,0,0,40,0
24,0,47791,9,0,0,32,0
49,0,133729,10,0,0,17,0
52,1,135339,10,0,0,40,1
54,0,135803,13,15024,0,60,1
31,0,128591,5,0,0,40,0
44,0,133853,10,0,0,50,0
18,0,137363,10,0,0,30,0
27,1,243569,9,0,0,40,0
24,0,119156,9,0,0,40,0
30,0,391114,9,0,0,60,0
27,0,252506,10,0,0,40,0
34,5,117503,13,0,0,20,0
25,5,117833,10,0,0,19,0
39,0,294183,9,0,0,40,0
28,0,394927,10,0,0,40,1
51,1,259323,9,0,0,70,0
21,0,207988,9,0,0,35,0
33,0,96635,10,0,0,26,0
27,0,192283,11,0,0,38,0
29,0,214881,9,0,0,40,0
33,5,167474,6,0,0,40,0
37,0,110713,9,0,0,50,1
20,0,201204,9,0,0,40,0
24,0,197666,13,0,0,40,0
29,0,162002,9,0,0,35,0
31,0,263561,13,0,2246,45,1
41,0,224799,10,0,0,40,0
42,1,89942,10,0,0,40,0
20,0,238685,10,0,0,30,0
54,0,38795,5,0,0,40,0
55,0,90414,13,0,0,55,0
21,0,190805,9,0,0,32,0
52,0,23780,11,0,1977,45,1
19,0,285263,9,0,0,40,0
33,0,177331,11,0,0,40,0
22,0,347530,9,0,0,35,0
59,0,230039,9,0,625,38,0
17,0,210547,6,0,0,40,0
31,0,204752,8,0,0,32,0
74,1,104001,9,0,0,40,1
45,0,253116,6,0,0,40,0
36,0,169037,9,0,0,40,0
35,2,202027,10,0,0,60,0
45,0,170099,10,0,0,40,0
42,1,212847,9,0,0,85,0
50,5,307392,14,0,0,40,0
39,0,233428,9,0,0,40,0
44,0,355728,10,0,1980,45,0
52,0,177995,2,0,0,56,1
24,0,283613,13,0,0,43,0
56,2,184598,5,0,0,99,0
27,0,185647,9,0,0,50,1
47,2,192894,13,0,1902,45,1
40,1,284706,15,0,1977,60,1
38,0,179579,9,0,0,40,0
27,0,131679,11,0,0,40,0
52,0,132973,9,0,0,38,0
22,0,154713,9,0,0,40,0
41,0,121718,10,0,0,40,0
30,0,255279,9,0,0,20,0
55,0,202559,13,0,0,35,0
25,0,123095,10,0,1590,40,0
32,0,153326,13,0,0,40,0
28,0,75695,10,0,0,60,0
33,2,206609,9,0,0,50,0
17,0,234780,9,0,0,40,0
27,0,178778,9,0,0,40,0
55,0,171355,11,0,0,20,0
63,3,95680,10,0,0,18,1
39,0,196673,9,5013,0,40,0
51,3,73670,16,4386,0,52,1
67,1,139960,4,0,0,40,0
41,2,397280,13,0,0,72,0
27,0,60374,9,0,1594,26,0
54,0,421561,14,0,0,45,1
59,0,245196,6,0,0,40,1
18,0,27620,9,0,0,25,0
19,0,187570,9,0,0,20,0
31,0,102884,9,0,0,50,0
17,0,228399,7,0,0,7,0
42,0,340234,9,15024,0,40,1
37,0,176293,10,0,0,30,0
51,4,108435,9,0,0,40,0
48,0,161187,9,2463,0,40,0
23,0,278391,9,0,0,40,0
27,0,157941,11,0,0,45,0
25,0,182866,9,0,0,40,0
69,0,370888,12,2964,0,6,0
30,0,206512,13,0,0,44,0
33,0,357954,9,0,0,35,0
28,0,189346,9,0,0,48,0
45,0,234652,3,0,0,40,0
25,0,113436,10,0,0,15,0
37,0,204145,11,0,0,45,1
59,0,157305,1,0,0,40,0
26,0,104045,9,0,0,30,0
48,0,280422,10,0,0,25,0
64,3,173754,9,0,0,40,0
39,0,211154,13,0,0,50,0
24,0,321435,13,0,0,40,0
40,5,177083,14,0,0,35,0
46,0,178829,14,0,0,70,1
35,3,287658,10,0,0,40,1
43,0,209894,9,0,0,40,1
31,0,334744,9,0,0,40,0
22,0,306967,10,0,0,25,0
35,0,52187,10,0,0,30,0
35,0,101978,9,0,0,50,0
35,5,483530,10,0,0,40,0
40,0,77357,15,0,0,40,1
50,0,149770,14,0,0,40,0
48,1,328606,15,14084,0,63,1
70,0,172652,14,0,0,8,0
46,0,188293,9,0,0,40,0
36,0,116608,9,0,0,38,0
37,5,348960,13,0,0,36,1
24,0,329530,5,0,0,45,0
47,4,93476,13,0,0,70,0
35,1,195744,9,0,0,50,0
43,0,125833,13,0,0,40,0
18,5,191117,7,0,0,20,0
54,0,311020,9,0,0,50,0
62,0,210464,9,0,0,38,0
36,0,135289,13,0,0,48,1
27,0,156266,5,0,0,40,0
23,0,154210,10,0,0,14,0
61,0,160625,13,4386,0,15,1
39,1,331481,13,0,1669,60,0
33,1,249249,3,0,0,50,1
28,0,261725,2,0,0,40,0
22,0,239612,9,0,0,20,0
31,1,226696,11,0,0,60,1
26,0,190330,13,0,0,30,0
44,0,193755,13,0,0,50,1
73,0,192740,13,0,0,30,0
44,0,201924,13,0,0,35,0
35,0,77146,11,0,0,45,0
33,0,126414,13,0,0,40,0
27,0,43652,13,0,0,40,0
47,3,227244,13,0,0,50,1
29,0,160731,9,0,0,45,1
33,0,287878,10,0,0,26,0
50,0,166758,10,0,0,15,0
32,0,183811,9,2829,0,40,0
41,1,254818,14,0,0,40,0
19,0,220517,10,0,0,35,0
45,0,295046,9,0,0,60,1
65,0,190568,9,0,810,36,0
42,5,211915,10,0,0,40,0
33,1,295621,13,0,0,25,1
32,0,204567,13,99999,0,60,1
42,0,204235,10,0,0,40,1
49,0,186982,10,0,0,45,1
38,0,133586,9,0,0,45,0
38,0,165930,10,0,0,50,0
37,0,164898,10,0,0,52,0
24,0,278155,10,0,0,30,0
27,1,115705,10,0,0,50,0
25,0,150553,5,0,0,40,0
29,0,185127,9,0,0,50,0
46,0,201595,9,0,0,70,0
44,2,165815,9,0,0,96,0
26,0,102420,13,0,0,40,0
46,4,344172,12,0,0,49,1
38,0,222450,10,0,0,40,0
38,0,212245,10,0,0,40,0
22,5,190625,13,0,0,20,0
33,0,203488,10,0,0,40,0
50,0,304260,12,0,0,40,0
31,4,243665,9,0,0,41,1
26,1,189238,10,0,0,4,0
42,0,77373,10,0,0,38,0
27,0,410351,9,0,0,40,0
34,0,36385,14,0,0,45,1
64,0,110150,9,0,0,40,0
43,0,198316,10,0,0,40,0
39,0,127772,9,0,0,40,0
47,1,199058,15,0,0,40,1
56,0,285730,14,0,0,66,0
25,4,334133,14,0,0,20,0
60,5,97030,13,0,0,35,0
52,0,67090,9,0,0,44,0
43,0,397963,9,594,0,16,0
46,0,182533,13,0,0,40,0
19,0,560804,10,0,0,30,0
56,0,365050,4,0,0,20,0
22,0,110200,13,0,0,40,0
28,0,150025,7,0,0,40,0
39,0,299828,3,0,0,30,0
28,0,109282,10,0,0,40,0
31,0,103435,13,0,0,50,1
22,0,34747,9,0,0,35,0
39,0,137522,9,0,0,40,1
39,0,286789,13,0,0,40,1
28,1,211032,7,0,0,40,0
67,0,192916,9,3818,0,11,0
31,0,219318,9,0,0,35,0
50,0,112873,13,0,0,40,0
34,0,36069,9,3908,0,46,0
48,0,73434,9,0,0,40,1
51,0,200576,13,0,0,40,0
54,0,172962,9,0,0,40,0
44,0,44006,11,0,0,40,0
20,0,234474,10,0,0,20,0
37,0,212826,9,0,0,40,0
38,0,234901,10,0,0,40,0
59,3,200700,12,0,0,40,0
59,1,41258,13,0,0,50,0
51,0,249644,10,0,0,48,1
60,0,230165,13,0,0,40,0
29,0,351731,10,0,0,40,0
37,0,114765,10,0,0,40,0
42,0,349884,6,0,0,35,0
28,2,204247,13,0,0,50,1
34,0,143392,9,0,0,40,0
50,1,37913,13,0,0,40,1
22,2,150683,9,0,0,24,0
27,0,207611,9,0,0,52,0
45,5,319666,15,0,0,43,0
39,0,155961,9,0,0,38,0
25,4,117833,13,0,0,35,0
63,0,447079,9,0,0,15,0
24,2,142404,13,0,0,40,1
18,0,155752,9,0,0,30,0
19,0,252292,9,0,0,40,0
23,0,111450,8,0,0,38,0
20,0,528616,3,0,0,40,0
17,1,228786,6,0,0,24,0
63,2,80572,13,0,0,40,1
28,4,180271,13,0,0,65,1
51,3,237819,13,0,0,50,1
29,0,157612,13,3325,0,45,0
64,0,379062,10,0,0,12,0
17,0,191910,6,0,0,25,0
45,4,326064,10,6497,0,35,0
18,0,312353,8,0,0,20,0
31,4,213307,9,0,0,40,0
48,1,209057,13,0,0,50,1
41,0,340148,10,0,0,45,0
65,0,154171,15,20051,0,60,1
27,0,94064,11,0,0,40,0
39,0,119098,11,0,0,40,0
51,1,388496,10,0,0,8,1
49,0,181363,14,0,0,45,1
58,0,210031,9,0,0,40,0
36,0,206951,13,0,1902,45,1
25,0,485496,9,0,0,40,0
41,0,210259,10,0,0,37,0
31,0,118551,5,0,0,40,0
63,0,180911,7,4386,0,37,1
50,5,242517,13,0,0,40,0
63,0,298113,10,0,0,40,0
44,1,277783,14,0,0,99,0
48,0,155862,9,0,0,65,0
51,1,171924,10,0,0,50,0
18,0,243900,9,0,0,15,0
23,0,231160,10,0,0,25,0
31,0,356882,9,5013,0,40,0
38,0,49020,9,0,0,40,0
19,0,105460,10,0,0,20,0
56,0,157749,10,0,0,60,1
31,0,131568,4,0,0,20,0
46,0,332355,10,0,0,40,0
39,0,204501,14,0,0,50,1
56,4,305767,9,0,0,40,0
31,0,129761,9,0,0,40,0
42,2,130126,13,0,1977,40,1
53,0,102828,9,0,0,35,1
18,0,160984,7,0,0,15,0
18,0,255282,7,0,1602,48,0
20,0,346341,10,0,0,35,0
27,0,285897,9,0,1848,45,1
31,0,356689,13,0,0,40,0
52,3,192386,14,5013,0,40,0
46,0,394860,9,0,0,40,0
30,0,113129,10,0,0,24,0
26,0,55929,13,0,0,40,0
48,4,177018,14,0,0,50,1
37,0,161141,10,0,0,40,1
29,0,309463,5,0,0,40,0
49,0,165468,9,7688,0,55,1
24,0,49218,9,0,0,40,0
74,1,119129,9,0,2149,20,0
56,1,162130,3,0,1887,67,1
39,3,129573,13,0,1741,40,0
21,0,306850,9,0,0,40,0
29,0,135296,13,0,2258,45,1
43,1,187322,9,0,0,45,0
23,0,55674,13,2907,0,40,0
26,0,148298,9,0,0,50,0
47,0,34845,9,0,0,60,0
27,0,200733,9,0,0,55,0
45,0,191858,9,0,0,45,1
30,0,425528,9,0,0,70,0
35,0,44780,10,7688,0,20,1
33,0,125856,9,0,0,40,0
37,0,100508,9,0,0,40,1
21,0,148294,9,0,0,20,0
42,0,39324,9,0,0,40,0
48,3,147397,9,0,0,36,0
46,0,24728,9,0,0,48,0
36,0,177616,3,0,0,40,0
54,0,163826,9,0,0,40,0
25,0,199947,9,0,0,40,0
26,4,386949,9,0,0,25,0
36,2,116133,9,0,0,57,0
56,1,196307,13,0,0,20,0
37,0,177181,9,0,0,40,0
26,0,324854,13,0,0,40,1
23,0,188505,13,0,0,25,0
23,5,502316,13,0,0,40,0
41,5,26892,13,0,0,40,0
55,0,102058,13,0,0,50,1
39,0,167728,13,0,0,40,1
67,4,233681,12,0,0,35,0
60,0,26756,9,0,0,50,0
54,0,101890,9,0,0,40,0
38,0,192337,14,0,0,40,1
47,0,340982,10,3103,0,40,1
49,5,102308,13,0,0,42,1
19,0,84747,9,0,0,24,0
20,0,197752,10,0,0,40,0
66,0,185336,9,0,0,35,0
22,0,289984,10,0,0,25,0
51,1,125417,14,0,0,42,1
19,0,278480,10,0,0,40,0
36,0,146412,10,0,0,40,0
33,0,193042,9,0,0,60,1
41,0,53956,13,0,1980,56,0
90,0,175491,9,9386,0,50,1
78,0,33186,4,0,0,60,0
36,0,144154,9,0,0,40,0
30,0,194901,15,0,0,55,0
35,0,335777,10,0,0,40,0
46,0,139268,14,0,0,45,1
38,0,33887,9,0,0,40,0
24,0,283613,13,0,0,40,0
40,0,141245,13,0,0,40,0
49,0,298130,4,0,0,40,0
19,0,186096,9,0,0,30,0
77,0,187656,10,0,0,20,0
46,0,102308,9,0,0,56,1
41,0,124639,10,0,0,40,0
28,0,388112,2,0,0,77,0
21,0,109952,9,0,0,40,0
24,0,164529,8,0,0,40,0
36,0,247750,9,0,0,45,0
23,5,103588,10,0,0,25,0
38,3,248919,9,0,2051,40,0
29,1,178551,9,0,0,40,0
38,0,136137,10,0,0,50,1
47,3,55377,13,0,0,40,1
39,4,177728,14,0,0,40,0
40,4,243580,13,0,0,48,0
21,0,188535,10,0,0,40,0
32,0,63910,9,0,0,40,0
23,0,219535,9,0,0,40,0
44,5,180609,9,0,0,40,0
37,0,59313,10,0,0,40,0
70,0,170428,13,0,0,20,0
51,0,102615,14,0,1977,40,1
66,0,193132,5,0,0,30,0
57,2,124137,10,0,0,40,0
36,0,136629,10,0,0,40,1
48,2,148995,13,0,0,60,1
24,0,203076,9,0,0,40,0
51,0,63424,14,0,0,40,1
43,0,241895,13,0,0,50,1
27,0,266973,9,0,0,60,0
32,0,188048,13,0,0,40,0
20,0,366929,10,0,0,35,0
33,0,214129,10,0,0,40,0
19,0,250818,10,0,0,40,0
32,4,240979,10,0,0,60,1
35,0,98283,15,0,0,40,1
26,0,104746,9,5013,0,60,0
39,0,103710,9,0,0,60,0
24,0,159580,13,0,0,75,0
45,0,117409,10,0,0,40,1
20,0,140001,10,0,0,40,0
49,5,31650,13,0,0,45,0
35,5,80771,14,0,0,40,0
30,0,66278,9,0,0,40,0
23,0,107801,10,0,1617,25,0
33,0,206609,13,0,0,45,0
35,0,282461,9,0,0,50,0
31,0,188246,14,0,0,50,0
20,0,279763,7,0,0,25,0
44,0,467799,9,0,0,40,0
33,1,137674,9,0,0,40,0
50,0,158284,10,0,0,40,0
25,0,204219,9,0,0,40,0
28,5,210498,9,0,0,40,0
60,3,63526,13,0,0,40,1
38,3,216924,11,0,0,40,0
38,0,372559,10,0,0,40,0
57,3,199114,13,0,2258,40,0
50,0,168539,9,0,0,40,1
39,4,189911,7,0,0,40,0
69,4,61958,9,1424,0,6,0
51,5,68898,11,0,2444,39,1
42,0,204450,9,0,0,40,0
53,0,311350,13,0,0,50,1
37,0,113750,13,0,0,40,0
37,0,359591,6,0,0,40,0
38,0,132879,9,7298,0,50,1
20,0,301199,10,0,0,24,0
38,5,267540,10,0,0,38,0
52,0,185407,11,0,0,48,1
48,2,191277,11,0,0,50,1
30,0,78980,11,0,0,40,1
37,1,241463,9,0,1848,65,1
47,0,216999,9,0,0,45,0
33,4,120508,13,0,0,60,0
